,time,country,commodity,price
11956,1991-04-05,Central America,Bananas (US East Coast),
11957,1991-03-22,Central America,Bananas (US East Coast),
11958,1991-03-15,Central America,Bananas (US East Coast),
11959,1991-03-08,Central America,Bananas (US East Coast),
11960,1991-03-01,Central America,Bananas (US East Coast),
11961,1991-02-22,Central America,Bananas (US East Coast),
11962,1991-02-15,Central America,Bananas (US East Coast),
11963,1991-02-08,Central America,Bananas (US East Coast),
11964,1991-01-25,Central America,Bananas (US East Coast),
11965,1991-01-18,Central America,Bananas (US East Coast),
11966,1991-01-11,Central America,Bananas (US East Coast),
11967,1991-01-04,Central America,Bananas (US East Coast),
11968,1990-12-21,Central America,Bananas (US East Coast),
11969,1990-12-14,Central America,Bananas (US East Coast),
11970,1990-12-07,Central America,Bananas (US East Coast),
11971,1990-11-23,Central America,Bananas (US East Coast),
11972,1990-11-16,Central America,Bananas (US East Coast),
11973,1990-11-09,Central America,Bananas (US East Coast),
11974,1990-11-02,Central America,Bananas (US East Coast),
11975,1990-10-19,Central America,Bananas (US East Coast),
11976,1990-10-12,Central America,Bananas (US East Coast),
11977,1990-10-05,Central America,Bananas (US East Coast),
11978,1990-09-28,Central America,Bananas (US East Coast),
11979,1990-09-21,Central America,Bananas (US East Coast),
11980,1990-09-14,Central America,Bananas (US East Coast),
11981,1990-09-07,Central America,Bananas (US East Coast),
11982,1990-08-31,Central America,Bananas (US East Coast),
11983,1990-08-24,Central America,Bananas (US East Coast),
11984,1990-08-17,Central America,Bananas (US East Coast),
11985,1990-08-10,Central America,Bananas (US East Coast),
11986,1990-08-03,Central America,Bananas (US East Coast),
11987,1990-07-27,Central America,Bananas (US East Coast),
11988,1990-07-20,Central America,Bananas (US East Coast),
11989,1990-07-13,Central America,Bananas (US East Coast),
11990,1990-06-22,Central America,Bananas (US East Coast),
11991,1990-06-15,Central America,Bananas (US East Coast),
11992,1990-06-08,Central America,Bananas (US East Coast),
11993,1990-06-01,Central America,Bananas (US East Coast),
11994,1990-05-25,Central America,Bananas (US East Coast),
11995,1990-05-18,Central America,Bananas (US East Coast),
11996,1990-05-11,Central America,Bananas (US East Coast),
11997,1990-05-04,Central America,Bananas (US East Coast),
11998,1990-04-27,Central America,Bananas (US East Coast),
11999,1990-04-20,Central America,Bananas (US East Coast),
12000,1990-04-13,Central America,Bananas (US East Coast),
12001,1990-04-06,Central America,Bananas (US East Coast),
12002,1990-03-23,Central America,Bananas (US East Coast),
12003,1990-03-16,Central America,Bananas (US East Coast),
12004,1990-03-09,Central America,Bananas (US East Coast),
12005,1990-03-02,Central America,Bananas (US East Coast),
12006,1990-02-23,Central America,Bananas (US East Coast),
12007,1990-02-16,Central America,Bananas (US East Coast),
12008,1990-02-09,Central America,Bananas (US East Coast),
12009,1990-02-02,Central America,Bananas (US East Coast),
12010,1990-01-26,Central America,Bananas (US East Coast),
12011,1990-01-19,Central America,Bananas (US East Coast),
12012,1990-01-12,Central America,Bananas (US East Coast),
12013,1990-01-05,Central America,Bananas (US East Coast),
12014,1989-12-29,Central America,Bananas (US East Coast),
12015,1989-12-22,Central America,Bananas (US East Coast),
12016,1989-12-15,Central America,Bananas (US East Coast),
12017,1989-12-08,Central America,Bananas (US East Coast),
12018,1989-12-01,Central America,Bananas (US East Coast),
12019,1989-11-24,Central America,Bananas (US East Coast),
12020,1989-11-17,Central America,Bananas (US East Coast),
12021,1989-11-10,Central America,Bananas (US East Coast),
12022,1989-11-03,Central America,Bananas (US East Coast),
12023,1989-10-27,Central America,Bananas (US East Coast),
12024,1989-10-20,Central America,Bananas (US East Coast),
12025,1989-10-13,Central America,Bananas (US East Coast),
12026,1989-10-06,Central America,Bananas (US East Coast),
12027,1989-09-22,Central America,Bananas (US East Coast),
12028,1989-09-15,Central America,Bananas (US East Coast),
12029,1989-09-08,Central America,Bananas (US East Coast),
12030,1989-09-01,Central America,Bananas (US East Coast),
12031,1989-08-18,Central America,Bananas (US East Coast),
12032,1989-08-11,Central America,Bananas (US East Coast),
12033,1989-08-04,Central America,Bananas (US East Coast),
12034,1989-07-28,Central America,Bananas (US East Coast),
12035,1989-07-21,Central America,Bananas (US East Coast),
12036,1989-07-14,Central America,Bananas (US East Coast),
12037,1989-07-07,Central America,Bananas (US East Coast),
12038,1989-06-30,Central America,Bananas (US East Coast),
12039,1989-06-23,Central America,Bananas (US East Coast),
12040,1989-06-16,Central America,Bananas (US East Coast),
12041,1989-06-09,Central America,Bananas (US East Coast),
12042,1989-06-02,Central America,Bananas (US East Coast),
12043,1989-05-26,Central America,Bananas (US East Coast),
12044,1989-05-19,Central America,Bananas (US East Coast),
12045,1989-05-12,Central America,Bananas (US East Coast),
12046,1989-05-05,Central America,Bananas (US East Coast),
12047,1989-04-28,Central America,Bananas (US East Coast),
12048,1989-04-21,Central America,Bananas (US East Coast),
12049,1989-04-14,Central America,Bananas (US East Coast),
12050,1989-04-07,Central America,Bananas (US East Coast),
12051,1989-03-24,Central America,Bananas (US East Coast),
12052,1989-03-17,Central America,Bananas (US East Coast),
12053,1989-03-10,Central America,Bananas (US East Coast),
12054,1989-03-03,Central America,Bananas (US East Coast),
12055,1989-02-24,Central America,Bananas (US East Coast),
12056,1989-02-17,Central America,Bananas (US East Coast),
12057,1989-02-10,Central America,Bananas (US East Coast),
12058,1989-02-03,Central America,Bananas (US East Coast),
12059,1989-01-27,Central America,Bananas (US East Coast),
12060,1989-01-20,Central America,Bananas (US East Coast),
12061,1989-01-13,Central America,Bananas (US East Coast),
12062,1989-01-06,Central America,Bananas (US East Coast),
12063,2020-07-03,Central America,Bananas (US West Coast),
12064,2020-06-26,Central America,Bananas (US West Coast),
12065,2020-06-19,Central America,Bananas (US West Coast),
12066,2020-06-12,Central America,Bananas (US West Coast),
12067,2020-06-05,Central America,Bananas (US West Coast),
12068,2020-05-29,Central America,Bananas (US West Coast),
12069,2020-05-22,Central America,Bananas (US West Coast),
12070,2020-05-15,Central America,Bananas (US West Coast),
12071,2020-05-08,Central America,Bananas (US West Coast),
12072,2020-05-01,Central America,Bananas (US West Coast),
12073,2020-04-24,Central America,Bananas (US West Coast),
12074,2020-04-17,Central America,Bananas (US West Coast),
12075,2020-04-10,Central America,Bananas (US West Coast),
12076,2020-04-03,Central America,Bananas (US West Coast),
12077,2020-03-27,Central America,Bananas (US West Coast),
12078,2020-03-20,Central America,Bananas (US West Coast),
12079,2020-03-13,Central America,Bananas (US West Coast),
12080,2020-03-06,Central America,Bananas (US West Coast),
12081,2020-02-28,Central America,Bananas (US West Coast),
12082,2020-02-21,Central America,Bananas (US West Coast),
12083,2020-02-14,Central America,Bananas (US West Coast),
12084,2020-02-07,Central America,Bananas (US West Coast),
12085,2020-01-31,Central America,Bananas (US West Coast),
12086,2020-01-24,Central America,Bananas (US West Coast),
12087,2020-01-17,Central America,Bananas (US West Coast),
12088,2020-01-10,Central America,Bananas (US West Coast),
12089,2020-01-03,Central America,Bananas (US West Coast),
12090,2020-01-01,Central America,Bananas (US West Coast),0.98
12091,2019-12-27,Central America,Bananas (US West Coast),
12092,2019-12-25,Central America,Bananas (US West Coast),0.98
12093,2019-12-20,Central America,Bananas (US West Coast),
12094,2019-12-18,Central America,Bananas (US West Coast),1.02
12095,2019-12-13,Central America,Bananas (US West Coast),
12096,2019-12-11,Central America,Bananas (US West Coast),1.02
12097,2019-12-06,Central America,Bananas (US West Coast),
12098,2019-12-04,Central America,Bananas (US West Coast),1.02
12099,2019-11-29,Central America,Bananas (US West Coast),
12100,2019-11-27,Central America,Bananas (US West Coast),1.02
12101,2019-11-22,Central America,Bananas (US West Coast),
12102,2019-11-20,Central America,Bananas (US West Coast),1.02
12103,2019-11-15,Central America,Bananas (US West Coast),
12104,2019-11-13,Central America,Bananas (US West Coast),1.02
12105,2019-11-08,Central America,Bananas (US West Coast),
12106,2019-11-06,Central America,Bananas (US West Coast),1.03
12107,2019-11-01,Central America,Bananas (US West Coast),
12108,2019-10-30,Central America,Bananas (US West Coast),1.03
12109,2019-10-25,Central America,Bananas (US West Coast),
12110,2019-10-23,Central America,Bananas (US West Coast),1.07
12111,2019-10-18,Central America,Bananas (US West Coast),
12112,2019-10-16,Central America,Bananas (US West Coast),1.07
12113,2019-10-11,Central America,Bananas (US West Coast),
12114,2019-10-09,Central America,Bananas (US West Coast),1.07
12115,2019-10-04,Central America,Bananas (US West Coast),
12116,2019-10-02,Central America,Bananas (US West Coast),1.08
12117,2019-09-27,Central America,Bananas (US West Coast),
12118,2019-09-25,Central America,Bananas (US West Coast),1.09
12119,2019-09-20,Central America,Bananas (US West Coast),
12120,2019-09-18,Central America,Bananas (US West Coast),1.09
12121,2019-09-13,Central America,Bananas (US West Coast),
12122,2019-09-11,Central America,Bananas (US West Coast),1.09
12123,2019-09-06,Central America,Bananas (US West Coast),
12124,2019-09-04,Central America,Bananas (US West Coast),1.09
12125,2019-08-30,Central America,Bananas (US West Coast),
12126,2019-08-28,Central America,Bananas (US West Coast),1.09
12127,2019-08-23,Central America,Bananas (US West Coast),
12128,2019-08-21,Central America,Bananas (US West Coast),1.09
12129,2019-08-16,Central America,Bananas (US West Coast),
12130,2019-08-14,Central America,Bananas (US West Coast),1.09
12131,2019-08-09,Central America,Bananas (US West Coast),
12132,2019-08-07,Central America,Bananas (US West Coast),1.09
12133,2019-08-02,Central America,Bananas (US West Coast),
12134,2019-07-31,Central America,Bananas (US West Coast),1.06
12135,2019-07-26,Central America,Bananas (US West Coast),
12136,2019-07-24,Central America,Bananas (US West Coast),1.06
12137,2019-07-19,Central America,Bananas (US West Coast),
12138,2019-07-17,Central America,Bananas (US West Coast),1.06
12139,2019-07-12,Central America,Bananas (US West Coast),
12140,2019-07-10,Central America,Bananas (US West Coast),1.07
12141,2019-07-05,Central America,Bananas (US West Coast),
12142,2019-07-03,Central America,Bananas (US West Coast),1.07
12143,2019-06-28,Central America,Bananas (US West Coast),
12144,2019-06-26,Central America,Bananas (US West Coast),1.13
12145,2019-06-21,Central America,Bananas (US West Coast),
12146,2019-06-19,Central America,Bananas (US West Coast),1.13
12147,2019-06-14,Central America,Bananas (US West Coast),
12148,2019-06-12,Central America,Bananas (US West Coast),1.13
12149,2019-06-07,Central America,Bananas (US West Coast),
12150,2019-06-05,Central America,Bananas (US West Coast),1.13
12151,2019-05-31,Central America,Bananas (US West Coast),
12152,2019-05-29,Central America,Bananas (US West Coast),1.13
12153,2019-05-24,Central America,Bananas (US West Coast),
12154,2019-05-22,Central America,Bananas (US West Coast),1.12
12155,2019-05-17,Central America,Bananas (US West Coast),
12156,2019-05-15,Central America,Bananas (US West Coast),1.1
12157,2019-05-10,Central America,Bananas (US West Coast),
12158,2019-05-08,Central America,Bananas (US West Coast),1.1
12159,2019-05-03,Central America,Bananas (US West Coast),
12160,2019-05-01,Central America,Bananas (US West Coast),1.16
12161,2019-04-26,Central America,Bananas (US West Coast),
12162,2019-04-24,Central America,Bananas (US West Coast),1.16
12163,2019-04-19,Central America,Bananas (US West Coast),
12164,2019-04-17,Central America,Bananas (US West Coast),1.16
12165,2019-04-12,Central America,Bananas (US West Coast),
12166,2019-04-10,Central America,Bananas (US West Coast),1.16
12167,2019-04-05,Central America,Bananas (US West Coast),
12168,2019-04-03,Central America,Bananas (US West Coast),1.13
12169,2019-03-29,Central America,Bananas (US West Coast),
12170,2019-03-27,Central America,Bananas (US West Coast),1.1
12171,2019-03-22,Central America,Bananas (US West Coast),
12172,2019-03-20,Central America,Bananas (US West Coast),1.1
12173,2019-03-15,Central America,Bananas (US West Coast),
12174,2019-03-13,Central America,Bananas (US West Coast),1.1
12175,2019-03-08,Central America,Bananas (US West Coast),
12176,2019-03-06,Central America,Bananas (US West Coast),1.1
12177,2019-03-01,Central America,Bananas (US West Coast),
12178,2019-02-27,Central America,Bananas (US West Coast),1.07
12179,2019-02-22,Central America,Bananas (US West Coast),
12180,2019-02-20,Central America,Bananas (US West Coast),0.96
12181,2019-02-15,Central America,Bananas (US West Coast),
12182,2019-02-13,Central America,Bananas (US West Coast),0.96
12183,2019-02-08,Central America,Bananas (US West Coast),
12184,2019-02-06,Central America,Bananas (US West Coast),0.94
12185,2019-02-01,Central America,Bananas (US West Coast),
12186,2019-01-30,Central America,Bananas (US West Coast),0.94
12187,2019-01-25,Central America,Bananas (US West Coast),
12188,2019-01-23,Central America,Bananas (US West Coast),0.95
12189,2019-01-18,Central America,Bananas (US West Coast),
12190,2019-01-16,Central America,Bananas (US West Coast),0.95
12191,2019-01-11,Central America,Bananas (US West Coast),
12192,2019-01-09,Central America,Bananas (US West Coast),0.94
12193,2019-01-04,Central America,Bananas (US West Coast),
12194,2018-12-28,Central America,Bananas (US West Coast),
12195,2018-12-26,Central America,Bananas (US West Coast),0.94
12196,2018-12-21,Central America,Bananas (US West Coast),
12197,2018-12-19,Central America,Bananas (US West Coast),0.94
12198,2018-12-14,Central America,Bananas (US West Coast),
12199,2018-12-12,Central America,Bananas (US West Coast),0.94
12200,2018-12-07,Central America,Bananas (US West Coast),
12201,2018-12-05,Central America,Bananas (US West Coast),0.94
12202,2018-11-30,Central America,Bananas (US West Coast),
12203,2018-11-28,Central America,Bananas (US West Coast),0.92
12204,2018-11-23,Central America,Bananas (US West Coast),
12205,2018-11-21,Central America,Bananas (US West Coast),0.92
12206,2018-11-16,Central America,Bananas (US West Coast),
12207,2018-11-14,Central America,Bananas (US West Coast),0.92
12208,2018-11-09,Central America,Bananas (US West Coast),
12209,2018-11-07,Central America,Bananas (US West Coast),0.95
12210,2018-11-02,Central America,Bananas (US West Coast),
12211,2018-10-31,Central America,Bananas (US West Coast),0.95
12212,2018-10-26,Central America,Bananas (US West Coast),
12213,2018-10-24,Central America,Bananas (US West Coast),0.95
12214,2018-10-19,Central America,Bananas (US West Coast),
12215,2018-10-17,Central America,Bananas (US West Coast),0.96
12216,2018-10-12,Central America,Bananas (US West Coast),
12217,2018-10-10,Central America,Bananas (US West Coast),0.95
12218,2018-10-05,Central America,Bananas (US West Coast),
12219,2018-10-03,Central America,Bananas (US West Coast),0.95
12220,2018-09-28,Central America,Bananas (US West Coast),
12221,2018-09-26,Central America,Bananas (US West Coast),0.95
12222,2018-09-21,Central America,Bananas (US West Coast),
12223,2018-09-19,Central America,Bananas (US West Coast),0.95
12224,2018-09-14,Central America,Bananas (US West Coast),
12225,2018-09-12,Central America,Bananas (US West Coast),0.95
12226,2018-09-07,Central America,Bananas (US West Coast),
12227,2018-09-05,Central America,Bananas (US West Coast),0.95
12228,2018-08-31,Central America,Bananas (US West Coast),
12229,2018-08-29,Central America,Bananas (US West Coast),0.95
12230,2018-08-24,Central America,Bananas (US West Coast),
12231,2018-08-22,Central America,Bananas (US West Coast),0.95
12232,2018-08-17,Central America,Bananas (US West Coast),
12233,2018-08-15,Central America,Bananas (US West Coast),0.9
12234,2018-08-10,Central America,Bananas (US West Coast),
12235,2018-08-08,Central America,Bananas (US West Coast),0.87
12236,2018-08-03,Central America,Bananas (US West Coast),
12237,2018-08-01,Central America,Bananas (US West Coast),0.87
12238,2018-07-27,Central America,Bananas (US West Coast),
12239,2018-07-25,Central America,Bananas (US West Coast),0.87
12240,2018-07-20,Central America,Bananas (US West Coast),
12241,2018-07-18,Central America,Bananas (US West Coast),0.87
12242,2018-07-13,Central America,Bananas (US West Coast),
12243,2018-07-11,Central America,Bananas (US West Coast),0.87
12244,2018-07-06,Central America,Bananas (US West Coast),
12245,2018-07-04,Central America,Bananas (US West Coast),0.87
12246,2018-06-29,Central America,Bananas (US West Coast),
12247,2018-06-27,Central America,Bananas (US West Coast),0.87
12248,2018-06-22,Central America,Bananas (US West Coast),
12249,2018-06-20,Central America,Bananas (US West Coast),0.87
12250,2018-06-15,Central America,Bananas (US West Coast),
12251,2018-06-13,Central America,Bananas (US West Coast),0.87
12252,2018-06-08,Central America,Bananas (US West Coast),
12253,2018-06-06,Central America,Bananas (US West Coast),0.9
12254,2018-06-01,Central America,Bananas (US West Coast),
12255,2018-05-30,Central America,Bananas (US West Coast),0.9
12256,2018-05-25,Central America,Bananas (US West Coast),
12257,2018-05-23,Central America,Bananas (US West Coast),0.9
12258,2018-05-18,Central America,Bananas (US West Coast),
12259,2018-05-16,Central America,Bananas (US West Coast),0.94
12260,2018-05-11,Central America,Bananas (US West Coast),
12261,2018-05-09,Central America,Bananas (US West Coast),0.94
12262,2018-05-04,Central America,Bananas (US West Coast),
12263,2018-05-02,Central America,Bananas (US West Coast),0.94
12264,2018-04-27,Central America,Bananas (US West Coast),
12265,2018-04-25,Central America,Bananas (US West Coast),0.94
12266,2018-04-20,Central America,Bananas (US West Coast),
12267,2018-04-18,Central America,Bananas (US West Coast),0.99
12268,2018-04-13,Central America,Bananas (US West Coast),
12269,2018-04-11,Central America,Bananas (US West Coast),1.07
12270,2018-04-06,Central America,Bananas (US West Coast),
12271,2018-04-04,Central America,Bananas (US West Coast),1.09
12272,2018-03-30,Central America,Bananas (US West Coast),
12273,2018-03-28,Central America,Bananas (US West Coast),1.09
12274,2018-03-23,Central America,Bananas (US West Coast),
12275,2018-03-21,Central America,Bananas (US West Coast),1.12
12276,2018-03-16,Central America,Bananas (US West Coast),
12277,2018-03-14,Central America,Bananas (US West Coast),1.16
12278,2018-03-09,Central America,Bananas (US West Coast),
12279,2018-03-07,Central America,Bananas (US West Coast),1.21
12280,2018-03-02,Central America,Bananas (US West Coast),
12281,2018-02-28,Central America,Bananas (US West Coast),1.21
12282,2018-02-23,Central America,Bananas (US West Coast),
12283,2018-02-21,Central America,Bananas (US West Coast),1.27
12284,2018-02-16,Central America,Bananas (US West Coast),
12285,2018-02-14,Central America,Bananas (US West Coast),1.27
12286,2018-02-09,Central America,Bananas (US West Coast),
12287,2018-02-07,Central America,Bananas (US West Coast),1.24
12288,2018-02-02,Central America,Bananas (US West Coast),
12289,2018-01-31,Central America,Bananas (US West Coast),1.21
12290,2018-01-26,Central America,Bananas (US West Coast),
12291,2018-01-24,Central America,Bananas (US West Coast),1.21
12292,2018-01-19,Central America,Bananas (US West Coast),
12293,2018-01-17,Central America,Bananas (US West Coast),1.05
12294,2018-01-12,Central America,Bananas (US West Coast),
12295,2018-01-10,Central America,Bananas (US West Coast),1.05
12296,2018-01-05,Central America,Bananas (US West Coast),
12297,2018-01-03,Central America,Bananas (US West Coast),1.01
12298,2017-12-29,Central America,Bananas (US West Coast),
12299,2017-12-27,Central America,Bananas (US West Coast),1.01
12300,2017-12-22,Central America,Bananas (US West Coast),
12301,2017-12-20,Central America,Bananas (US West Coast),1.01
12302,2017-12-15,Central America,Bananas (US West Coast),
12303,2017-12-13,Central America,Bananas (US West Coast),1.01
12304,2017-12-08,Central America,Bananas (US West Coast),
12305,2017-12-06,Central America,Bananas (US West Coast),1.01
12306,2017-12-01,Central America,Bananas (US West Coast),
12307,2017-11-29,Central America,Bananas (US West Coast),1.01
12308,2017-11-24,Central America,Bananas (US West Coast),
12309,2017-11-22,Central America,Bananas (US West Coast),1.01
12310,2017-11-17,Central America,Bananas (US West Coast),
12311,2017-11-15,Central America,Bananas (US West Coast),1.01
12312,2017-11-10,Central America,Bananas (US West Coast),
12313,2017-11-08,Central America,Bananas (US West Coast),1.01
12314,2017-11-03,Central America,Bananas (US West Coast),
12315,2017-11-01,Central America,Bananas (US West Coast),1.01
12316,2017-10-27,Central America,Bananas (US West Coast),
12317,2017-10-25,Central America,Bananas (US West Coast),1.01
12318,2017-10-20,Central America,Bananas (US West Coast),
12319,2017-10-18,Central America,Bananas (US West Coast),1.01
12320,2017-10-13,Central America,Bananas (US West Coast),
12321,2017-10-11,Central America,Bananas (US West Coast),1.01
12322,2017-10-06,Central America,Bananas (US West Coast),
12323,2017-10-04,Central America,Bananas (US West Coast),1.01
12324,2017-09-29,Central America,Bananas (US West Coast),
12325,2017-09-27,Central America,Bananas (US West Coast),1.01
12326,2017-09-22,Central America,Bananas (US West Coast),
12327,2017-09-20,Central America,Bananas (US West Coast),1.01
12328,2017-09-15,Central America,Bananas (US West Coast),
12329,2017-09-13,Central America,Bananas (US West Coast),1.01
12330,2017-09-08,Central America,Bananas (US West Coast),
12331,2017-09-06,Central America,Bananas (US West Coast),1.01
12332,2017-09-01,Central America,Bananas (US West Coast),
12333,2017-08-30,Central America,Bananas (US West Coast),0.99
12334,2017-08-25,Central America,Bananas (US West Coast),
12335,2017-08-23,Central America,Bananas (US West Coast),1.02
12336,2017-08-18,Central America,Bananas (US West Coast),
12337,2017-08-16,Central America,Bananas (US West Coast),1.02
12338,2017-08-11,Central America,Bananas (US West Coast),
12339,2017-08-09,Central America,Bananas (US West Coast),1.02
12340,2017-08-04,Central America,Bananas (US West Coast),
12341,2017-08-02,Central America,Bananas (US West Coast),1.01
12342,2017-07-28,Central America,Bananas (US West Coast),
12343,2017-07-26,Central America,Bananas (US West Coast),1.01
12344,2017-07-21,Central America,Bananas (US West Coast),
12345,2017-07-19,Central America,Bananas (US West Coast),1.01
12346,2017-07-14,Central America,Bananas (US West Coast),
12347,2017-07-12,Central America,Bananas (US West Coast),1.01
12348,2017-07-07,Central America,Bananas (US West Coast),
12349,2017-07-05,Central America,Bananas (US West Coast),1.02
12350,2017-06-30,Central America,Bananas (US West Coast),
12351,2017-06-28,Central America,Bananas (US West Coast),1.01
12352,2017-06-23,Central America,Bananas (US West Coast),
12353,2017-06-21,Central America,Bananas (US West Coast),1.01
12354,2017-06-16,Central America,Bananas (US West Coast),
12355,2017-06-14,Central America,Bananas (US West Coast),1.01
12356,2017-06-09,Central America,Bananas (US West Coast),
12357,2017-06-07,Central America,Bananas (US West Coast),1.01
12358,2017-06-02,Central America,Bananas (US West Coast),
12359,2017-05-31,Central America,Bananas (US West Coast),1.01
12360,2017-05-26,Central America,Bananas (US West Coast),
12361,2017-05-24,Central America,Bananas (US West Coast),1.01
12362,2017-05-19,Central America,Bananas (US West Coast),
12363,2017-05-17,Central America,Bananas (US West Coast),1.01
12364,2017-05-12,Central America,Bananas (US West Coast),
12365,2017-05-10,Central America,Bananas (US West Coast),1.01
12366,2017-05-05,Central America,Bananas (US West Coast),
12367,2017-05-03,Central America,Bananas (US West Coast),1.01
12368,2017-04-28,Central America,Bananas (US West Coast),
12369,2017-04-26,Central America,Bananas (US West Coast),1.02
12370,2017-04-21,Central America,Bananas (US West Coast),
12371,2017-04-19,Central America,Bananas (US West Coast),1.02
12372,2017-04-14,Central America,Bananas (US West Coast),
12373,2017-04-12,Central America,Bananas (US West Coast),1.02
12374,2017-04-07,Central America,Bananas (US West Coast),
12375,2017-04-05,Central America,Bananas (US West Coast),1.02
12376,2017-03-31,Central America,Bananas (US West Coast),
12377,2017-03-29,Central America,Bananas (US West Coast),1.02
12378,2017-03-24,Central America,Bananas (US West Coast),
12379,2017-03-22,Central America,Bananas (US West Coast),1.02
12380,2017-03-17,Central America,Bananas (US West Coast),
12381,2017-03-15,Central America,Bananas (US West Coast),1.02
12382,2017-03-10,Central America,Bananas (US West Coast),
12383,2017-03-08,Central America,Bananas (US West Coast),1.02
12384,2017-03-03,Central America,Bananas (US West Coast),
12385,2017-03-01,Central America,Bananas (US West Coast),1.02
12386,2017-02-24,Central America,Bananas (US West Coast),
12387,2017-02-22,Central America,Bananas (US West Coast),1.02
12388,2017-02-17,Central America,Bananas (US West Coast),
12389,2017-02-15,Central America,Bananas (US West Coast),1.02
12390,2017-02-10,Central America,Bananas (US West Coast),
12391,2017-02-08,Central America,Bananas (US West Coast),1.03
12392,2017-02-03,Central America,Bananas (US West Coast),
12393,2017-02-01,Central America,Bananas (US West Coast),1.03
12394,2017-01-27,Central America,Bananas (US West Coast),
12395,2017-01-25,Central America,Bananas (US West Coast),1.02
12396,2017-01-20,Central America,Bananas (US West Coast),
12397,2017-01-18,Central America,Bananas (US West Coast),0.96
12398,2017-01-13,Central America,Bananas (US West Coast),
12399,2017-01-11,Central America,Bananas (US West Coast),0.96
12400,2017-01-06,Central America,Bananas (US West Coast),
12401,2017-01-04,Central America,Bananas (US West Coast),0.96
12402,2016-12-30,Central America,Bananas (US West Coast),
12403,2016-12-28,Central America,Bananas (US West Coast),0.96
12404,2016-12-23,Central America,Bananas (US West Coast),
12405,2016-12-21,Central America,Bananas (US West Coast),0.96
12406,2016-12-16,Central America,Bananas (US West Coast),
12407,2016-12-14,Central America,Bananas (US West Coast),0.96
12408,2016-12-09,Central America,Bananas (US West Coast),
12409,2016-12-07,Central America,Bananas (US West Coast),1.02
12410,2016-12-02,Central America,Bananas (US West Coast),
12411,2016-11-30,Central America,Bananas (US West Coast),1.02
12412,2016-11-25,Central America,Bananas (US West Coast),
12413,2016-11-23,Central America,Bananas (US West Coast),0.96
12414,2016-11-18,Central America,Bananas (US West Coast),
12415,2016-11-16,Central America,Bananas (US West Coast),1.02
12416,2016-11-11,Central America,Bananas (US West Coast),
12417,2016-11-09,Central America,Bananas (US West Coast),1.02
12418,2016-11-04,Central America,Bananas (US West Coast),
12419,2016-11-02,Central America,Bananas (US West Coast),1.02
12420,2016-10-28,Central America,Bananas (US West Coast),
12421,2016-10-26,Central America,Bananas (US West Coast),1.01
12422,2016-10-21,Central America,Bananas (US West Coast),
12423,2016-10-19,Central America,Bananas (US West Coast),1.02
12424,2016-10-14,Central America,Bananas (US West Coast),
12425,2016-10-12,Central America,Bananas (US West Coast),1.03
12426,2016-10-07,Central America,Bananas (US West Coast),
12427,2016-10-05,Central America,Bananas (US West Coast),1.03
12428,2016-09-30,Central America,Bananas (US West Coast),
12429,2016-09-28,Central America,Bananas (US West Coast),1.03
12430,2016-09-23,Central America,Bananas (US West Coast),
12431,2016-09-21,Central America,Bananas (US West Coast),1.03
12432,2016-09-16,Central America,Bananas (US West Coast),
12433,2016-09-14,Central America,Bananas (US West Coast),1.03
12434,2016-09-09,Central America,Bananas (US West Coast),
12435,2016-09-07,Central America,Bananas (US West Coast),1.03
12436,2016-09-02,Central America,Bananas (US West Coast),
12437,2016-08-31,Central America,Bananas (US West Coast),1.05
12438,2016-08-26,Central America,Bananas (US West Coast),
12439,2016-08-24,Central America,Bananas (US West Coast),1.05
12440,2016-08-19,Central America,Bananas (US West Coast),
12441,2016-08-17,Central America,Bananas (US West Coast),1.05
12442,2016-08-12,Central America,Bananas (US West Coast),
12443,2016-08-10,Central America,Bananas (US West Coast),1.03
12444,2016-08-05,Central America,Bananas (US West Coast),
12445,2016-08-03,Central America,Bananas (US West Coast),1.03
12446,2016-07-29,Central America,Bananas (US West Coast),
12447,2016-07-27,Central America,Bananas (US West Coast),1.03
12448,2016-07-22,Central America,Bananas (US West Coast),
12449,2016-07-20,Central America,Bananas (US West Coast),1.03
12450,2016-07-15,Central America,Bananas (US West Coast),
12451,2016-07-13,Central America,Bananas (US West Coast),1.05
12452,2016-07-08,Central America,Bananas (US West Coast),
12453,2016-07-06,Central America,Bananas (US West Coast),1.03
12454,2016-07-01,Central America,Bananas (US West Coast),
12455,2016-06-29,Central America,Bananas (US West Coast),1.03
12456,2016-06-24,Central America,Bananas (US West Coast),
12457,2016-06-22,Central America,Bananas (US West Coast),1.03
12458,2016-06-17,Central America,Bananas (US West Coast),
12459,2016-06-15,Central America,Bananas (US West Coast),1.03
12460,2016-06-10,Central America,Bananas (US West Coast),
12461,2016-06-08,Central America,Bananas (US West Coast),1.03
12462,2016-06-03,Central America,Bananas (US West Coast),
12463,2016-06-01,Central America,Bananas (US West Coast),1.03
12464,2016-05-27,Central America,Bananas (US West Coast),
12465,2016-05-25,Central America,Bananas (US West Coast),1.03
12466,2016-05-20,Central America,Bananas (US West Coast),
12467,2016-05-18,Central America,Bananas (US West Coast),1.03
12468,2016-05-13,Central America,Bananas (US West Coast),
12469,2016-05-11,Central America,Bananas (US West Coast),1.03
12470,2016-05-06,Central America,Bananas (US West Coast),
12471,2016-05-04,Central America,Bananas (US West Coast),1.05
